Source,Target,Weight
88,161,1
88,141,1
88,122,1
88,103,1
88,89,1
88,79,1
88,57,1
88,55,1
88,40,1
88,7,1
88,5,1
88,3,1
88,2,1
847,565,1
847,487,1
847,238,1
847,52,1
191,8026,1
191,346,1
191,261,1
191,253,1
191,190,1
191,52,1
191,16,1
191,7,1
191,2,1
186,7840,1
186,6942,1
186,6528,1
186,5307,1
186,777,1
186,456,1
186,195,1
186,79,1
186,52,1
186,2,1
5626,7856,1
5626,7235,1
5626,4964,1
5626,2,1
1779,6861,1
1779,2413,1
1779,1717,1
1779,916,1
1779,614,1
1779,40,1
1231,2104,1
1231,1243,1
1231,1079,1
1231,40,1
2763,7236,1
2763,6808,1
2763,6276,1
2763,5307,1
2763,3376,1
2763,2968,1
2763,2625,1
2763,2378,1
2763,2256,1
2763,2079,1
2763,926,1
2763,754,1
2763,39,1
1837,6284,1
1837,39,1
3333,2268,1
3333,2104,1
3333,36,1
3333,2,1
2554,5307,1
2554,36,1
1606,6112,1
1606,5371,1
1606,2546,1
1606,777,1
1056,705,1
1056,522,1
1056,346,1
1056,238,1
1056,36,1
1056,2,1
6950,6579,1
5679,7270,1
5679,6273,1
5679,5901,1
5679,5371,1
5679,3675,1
4310,6599,1
4310,6434,1
4310,5403,1
4310,238,1
4310,26,1
746,26,1
318,5175,1
318,445,1
318,346,1
318,26,1
318,2,1
168,5253,1
168,486,1
168,349,1
168,346,1
168,330,1
168,282,1
168,232,1
168,161,1
168,55,1
5081,777,1
5081,619,1
5081,195,1
3830,610,1
3830,7,1
3830,2,1
2328,6262,1
2328,5623,1
2328,1248,1
2328,777,1
2328,7,1
2279,7,1
1993,777,1
1993,7,1
1993,2,1
1553,6116,1
1553,5014,1
1553,1583,1
1553,1562,1
1553,1455,1
1553,100,1
1553,7,1
753,777,1
753,565,1
753,7,1
431,777,1
431,7,1
431,2,1
4207,5705,1
4207,5307,1
4207,777,1
4207,5,1
4207,2,1
1635,5765,1
1635,5623,1
1635,5,1
119,5404,1
119,5181,1
119,5178,1
119,777,1
119,445,1
119,195,1
119,144,1
119,5,1
119,2,1
6146,6718,1
6146,6185,1
6146,5689,1
6146,2,1
6245,6333,1
6245,5060,1
6245,2,1
5616,5566,1
5616,4173,1
5616,2,1
5370,6441,1
5370,5566,1
5370,3541,1
5370,2,1
5251,5566,1
5251,4274,1
5173,5566,1
5173,777,1
5173,2,1
1817,8026,1
1817,6718,1
1817,6258,1
1817,2027,1
1817,2002,1
1817,346,1
6988,6411,1
6683,6636,1
6683,6411,1
6628,6411,1
6619,6616,1
6619,6411,1
6616,6411,1
6616,2,1
6615,6616,1
6615,6613,1
6615,6411,1
6615,4173,1
6614,6616,1
6614,6615,1
6614,6613,1
6614,6411,1
6613,7785,1
6613,6618,1
6613,6616,1
6613,6615,1
6613,6614,1
6613,6411,1
6613,4859,1
6613,2,1
587,5073,1
587,777,1
587,346,1
587,2,1
6412,5060,1
8128,4562,1
6939,3164,1
2653,5420,1
2653,5307,1
2653,4108,1
2653,2706,1
2653,1787,1
2653,171,1
2281,5307,1
2281,1505,1
1727,3675,1
1727,3502,1
1727,3150,1
1727,2625,1
1727,2081,1
1727,1505,1
1727,777,1
1689,5177,1
1689,2380,1
1689,1622,1
1689,1505,1
2104,5307,1
2104,5198,1
2104,3443,1
2104,3333,1
2104,2595,1
2104,2502,1
2104,2415,1
2104,2156,1
2104,1243,1
2104,1231,1
2104,777,1
2104,2,1
1337,7984,1
1337,7519,1
1337,6387,1
1337,5477,1
1337,4755,1
1337,1243,1
1337,1194,1
1337,777,1
1337,619,1
1085,5307,1
1085,3871,1
1085,1636,1
1085,1544,1
1085,1243,1
1085,150,1
1085,2,1
132,5309,1
132,1243,1
132,478,1
132,346,1
132,195,1
132,155,1
132,24,1
132,2,1
3576,8087,1
3576,6275,1
3576,3103,1
3576,1717,1
3576,1576,1
3576,1392,1
3576,777,1
3576,334,1
3576,206,1
1488,1530,1
1488,1473,1
1488,1459,1
1488,1291,1
1488,206,1
1488,2,1
868,4964,1
868,861,1
868,407,1
5089,2020,1
5089,777,1
5089,407,1
3843,8013,1
3843,1720,1
3843,1295,1
3843,926,1
3546,6986,1
3546,5307,1
3546,5202,1
3546,3647,1
3546,1295,1
3546,777,1
3359,7856,1
3359,1295,1
3359,610,1
3359,2,1
3150,2812,1
3150,1727,1
3150,1295,1
3150,172,1
2952,6293,1
2952,1295,1
2952,777,1
5784,6441,1
5784,6325,1
5784,5782,1
5784,2,1
7915,4173,1
5988,5942,1
5988,610,1
5988,2,1
2404,6247,1
2404,346,1
6684,2,1
4632,6487,1
4632,5051,1
4632,4852,1
4632,4403,1
4632,3967,1
4632,1493,1
4632,2,1
1562,5531,1
1562,4964,1
1562,1553,1
1562,1493,1
1562,777,1
1562,59,1
3937,5175,1
3937,1192,1
3782,6175,1
3782,1192,1
4596,8183,1
4596,7235,1
4596,532,1
5114,8141,1
5114,6062,1
5114,5307,1
5114,4934,1
5114,777,1
5114,24,1
5114,2,1
4791,7785,1
4791,4934,1
4791,346,1
6139,7984,1
6139,4914,1
4326,7118,1
4326,24,1
621,6539,1
5318,5881,1
5318,5461,1
5318,4153,1
5318,777,1
5318,2,1
4162,7847,1
4162,5659,1
4162,5307,1
4162,353,1
4162,346,1
4171,6434,1
4171,6272,1
4171,5702,1
4171,5373,1
4171,4049,1
4171,777,1
5607,8064,1
5607,7269,1
5607,1182,1
5607,2,1
4053,4045,1
4091,5946,1
4091,5175,1
4091,5014,1
4091,4035,1
4091,3960,1
4091,777,1
4091,610,1
3946,6488,1
3946,5157,1
3946,4108,1
3946,3938,1
3946,3935,1
3946,777,1
3946,353,1
3946,346,1
3946,59,1
3003,7381,1
3003,7227,1
3003,6222,1
3003,5702,1
3003,5436,1
3003,5157,1
3003,3938,1
3003,2,1
2394,5157,1
2394,3938,1
2394,3388,1
2394,3296,1
2394,2964,1
2394,1711,1
2349,8077,1
2349,5702,1
2349,5570,1
2349,5157,1
2349,3938,1
2349,3929,1
2349,3303,1
2349,1634,1
4009,6984,1
4009,3908,1
4009,3869,1
4009,1218,1
4009,777,1
4009,487,1
3924,8056,1
3924,6411,1
3924,6265,1
3924,6007,1
3924,5981,1
3924,4964,1
3924,4235,1
3924,4043,1
3924,3908,1
3924,3871,1
3924,3869,1
3924,3868,1
3924,2756,1
3924,2,1
3868,6007,1
3868,5623,1
3868,3924,1
3868,3871,1
3868,3869,1
3868,2756,1
3868,346,1
4137,3585,1
4137,777,1
6353,2,1
3992,3569,1
3992,777,1
3992,346,1
3992,16,1
3992,2,1
3659,7856,1
3659,6554,1
3659,3569,1
1889,6637,1
1889,6258,1
1889,6071,1
1889,5214,1
1889,5022,1
1889,4864,1
1889,4863,1
1889,4862,1
1889,4818,1
1889,4648,1
1889,3871,1
1889,3790,1
1889,3685,1
1889,3443,1
1889,2968,1
1889,2877,1
1889,777,1
1889,2,1
1327,5981,1
1327,5073,1
1327,3493,1
1327,2968,1
1327,1648,1
1327,777,1
1327,346,1
1327,2,1
1181,7915,1
1181,2968,1
1181,1459,1
1181,777,1
3211,2904,1
3211,2877,1
3211,2515,1
3211,2499,1
3211,619,1
3211,346,1
6293,2374,1
6293,1155,1
3288,5309,1
3288,5307,1
3288,2413,1
3288,2374,1
3288,1291,1
1434,6325,1
1434,5570,1
1434,1957,1
1434,2,1
2135,7669,1
2135,5699,1
2135,1765,1
2135,2,1
3381,6398,1
3381,1634,1
3381,619,1
3210,7962,1
3210,1634,1
3146,6345,1
3146,5865,1
3146,5684,1
3146,5451,1
3146,5073,1
3146,4408,1
3146,4073,1
3146,2581,1
3146,2027,1
3146,1634,1
3146,2,1
1757,5864,1
1757,5307,1
1757,3675,1
1757,2002,1
1757,1634,1
4593,5566,1
4593,1506,1
4593,619,1
2560,5175,1
2560,1870,1
2560,1638,1
2560,1506,1
2560,1378,1
2560,777,1
2560,340,1
2327,2380,1
2327,1506,1
2327,2,1
1680,6275,1
1680,6218,1
1680,5981,1
1680,1724,1
1680,1691,1
1680,1506,1
1680,1472,1
1680,929,1
1680,777,1
1680,425,1
5410,353,1
3303,6103,1
3303,2349,1
3303,1185,1
3977,7317,1
3977,2841,1
3977,2817,1
3977,1911,1
3977,1581,1
3977,1544,1
3977,1360,1
3977,1355,1
3977,1155,1
3977,2,1
1881,6469,1
1881,5981,1
1881,777,1
1881,720,1
483,6607,1
483,6466,1
483,5659,1
483,5073,1
483,4173,1
483,1755,1
483,676,1
483,659,1
483,407,1
483,2,1
1026,435,1
1026,2,1
595,3017,1
595,610,1
595,435,1
595,79,1
488,5855,1
488,777,1
5815,6984,1
5815,6332,1
5815,1957,1
5815,2,1
384,7856,1
384,429,1
384,400,1
384,379,1
449,6498,1
449,5566,1
449,474,1
449,362,1
3045,2352,1
3045,573,1
3045,270,1
5492,6218,1
5492,5307,1
5492,777,1
2475,4174,1
2475,3376,1
2475,2806,1
2475,2595,1
2475,1462,1
2475,1452,1
2475,1415,1
2475,301,1
6116,6360,1
6116,6112,1
5421,1987,1
8005,619,1
8005,2,1
4187,6247,1
4187,3935,1
3973,5307,1
3973,3971,1
3973,3935,1
3973,2546,1
3973,1669,1
3973,532,1
3973,346,1
7478,4672,1
7478,2,1
6207,915,1
6059,6204,1
6059,5637,1
6059,777,1
6059,2,1
5968,7895,1
5968,6921,1
5968,6204,1
5968,6044,1
5968,6032,1
5968,915,1
5968,2,1
4929,5436,1
4929,5178,1
4929,5099,1
4929,915,1
4929,2,1
4916,5099,1
4916,4599,1
4916,4179,1
4916,915,1
4916,346,1
4916,2,1
4455,5099,1
4455,915,1
4400,915,1
4400,777,1
4400,2,1
2603,4173,1
2603,915,1
2603,777,1
2603,346,1
5499,6421,1
4537,5855,1
4537,5098,1
4908,777,1
4908,120,1
4319,7749,1
4319,5408,1
4319,777,1
4319,120,1
1647,5623,1
1647,777,1
1647,120,1
1647,2,1
1543,5798,1
1543,5307,1
1543,610,1
1543,120,1
641,7095,1
641,120,1
620,3087,1
620,668,1
620,619,1
620,380,1
620,120,1
307,5285,1
307,5069,1
307,349,1
307,346,1
307,120,1
3467,8044,1
3467,7756,1
3467,3429,1
3467,3407,1
2806,6275,1
2806,5307,1
2806,3407,1
2806,2475,1
5373,7767,1
5373,5013,1
5373,2,1
3866,5781,1
3866,1768,1
3667,5623,1
3667,1768,1
3667,777,1
3667,346,1
3048,6276,1
3048,5175,1
3048,1768,1
3048,777,1
3048,24,1
2856,5175,1
2856,3384,1
2856,2964,1
2856,1768,1
2856,2,1
2364,5461,1
2364,5307,1
2364,3675,1
2364,1768,1
2161,5605,1
2161,2099,1
2161,1755,1
2161,777,1
7391,6811,1
8635,8627,1
8635,8478,1
8635,8018,1
8635,7887,1
8635,7427,1
8635,7388,1
8635,6186,1
8635,6077,1
8635,5936,1
8635,4955,1
8635,4799,1
8635,4771,1
8635,4740,1
8635,4361,1
8635,4277,1
8635,3947,1
8635,3310,1
8635,2683,1
8635,2449,1
8635,1656,1
8635,1278,1
8635,1011,1
8635,767,1
8635,210,1
8635,198,1
8635,126,1
8635,92,1
5786,6387,1
3395,8298,1
3395,5581,1
3395,777,1
2186,2156,1
7334,8005,1
421,8298,1
421,5985,1
421,422,1
4630,6162,1
4630,341,1
689,7268,1
689,341,1
688,6475,1
688,5623,1
688,341,1
688,79,1
688,59,1
339,6441,1
339,6301,1
339,1558,1
339,1476,1
339,429,1
339,357,1
339,341,1
339,2,1
7868,2,1
6449,6458,1
6449,2,1
6434,7669,1
6434,2,1
373,7545,1
373,6434,1
373,6261,1
373,5901,1
373,5404,1
373,2546,1
373,474,1
373,456,1
373,455,1
373,400,1
373,374,1
373,2,1
5588,7168,1
5588,6435,1
6554,6739,1
7638,8183,1
6272,7197,1
6272,6262,1
6272,2,1
574,346,1
5972,5702,1
5972,2,1
7275,8164,1
446,777,1
446,500,1
446,470,1
446,455,1
5765,8056,1
5765,4599,1
4011,3886,1
4011,3871,1
4011,2763,1
4011,619,1
4011,346,1
1561,3750,1
1561,2442,1
1561,1459,1
1561,777,1
1561,2,1
3232,7545,1
3232,3213,1
3232,24,1
1476,5307,1
1476,4013,1
1476,3971,1
1476,3029,1
1476,2822,1
1476,2756,1
1476,1455,1
1476,339,1
1476,258,1
3207,2930,1
3207,777,1
3159,7402,1
3159,5175,1
3159,4411,1
3159,2930,1
3159,1270,1
2498,8183,1
2498,7402,1
2498,6658,1
2498,6469,1
2498,6272,1
2498,5253,1
2498,5202,1
2498,3298,1
2498,3243,1
2498,3130,1
2498,2979,1
2498,2930,1
2498,2597,1
2498,2,1
4093,2756,1
4093,1301,1
4093,610,1
4093,407,1
4093,2,1
3720,5307,1
3720,777,1
3652,5307,1
3652,2812,1
3652,2756,1
3652,1957,1
2464,8183,1
2464,8002,1
2464,7785,1
2464,6186,1
2464,5995,1
2464,5966,1
2464,5680,1
2464,5307,1
2464,3675,1
2464,3041,1
2464,2756,1
2464,2732,1
2464,1622,1
2464,777,1
2464,599,1
2464,532,1
2058,5307,1
2058,2822,1
2058,2756,1
2058,2665,1
2058,777,1
3687,5321,1
3687,4173,1
3687,2963,1
3687,2625,1
3687,2377,1
3687,2,1
2706,6540,1
2706,6528,1
2706,5864,1
2706,5307,1
2706,2653,1
2706,2156,1
2706,1785,1
2706,1415,1
2706,1182,1
2280,5571,1
2280,5436,1
2280,2970,1
2280,1785,1
2280,705,1
2280,47,1
3481,3456,1
3481,1911,1
3481,1452,1
2233,5985,1
2233,1452,1
5051,6739,1
5051,5881,1
5051,5187,1
5051,5073,1
5051,5056,1
5051,4924,1
5051,4632,1
5051,4179,1
5051,2,1
4073,8064,1
4073,6116,1
4073,3146,1
4073,754,1
4041,6133,1
4041,5346,1
4041,4040,1
4041,3970,1
4041,3415,1
4041,754,1
715,6261,1
715,6112,1
715,2404,1
715,807,1
715,754,1
715,2,1
4420,5866,1
4420,5368,1
4420,5069,1
4420,777,1
4420,740,1
3387,740,1
3387,238,1
3387,171,1
3387,24,1
2758,740,1
2758,346,1
1013,740,1
907,5866,1
907,777,1
907,740,1
907,171,1
673,943,1
673,777,1
673,670,1
673,626,1
556,6926,1
556,6325,1
556,5307,1
556,874,1
556,777,1
556,670,1
556,644,1
556,432,1
556,346,1
556,24,1
1579,6387,1
1579,777,1
1579,599,1
1579,487,1
1579,172,1
1521,3774,1
1521,3650,1
1521,2713,1
1521,1204,1
1521,777,1
1521,599,1
1521,357,1
152,5626,1
152,777,1
152,628,1
152,238,1
152,232,1
152,79,1
152,2,1
773,171,1
773,2,1
201,5307,1
201,5073,1
201,543,1
201,478,1
201,411,1
201,407,1
201,397,1
201,357,1
201,334,1
201,253,1
201,222,1
201,171,1
201,161,1
201,79,1
201,55,1
201,2,1
3607,6963,1
3607,6652,1
3607,5993,1
3607,5408,1
3607,2634,1
3607,2525,1
3607,1324,1
3607,958,1
3607,614,1
2606,4153,1
2606,614,1
1369,5702,1
1369,5175,1
1369,4755,1
1369,353,1
1369,172,1
1369,2,1
656,6926,1
656,777,1
656,172,1
496,7785,1
496,777,1
496,172,1
215,7984,1
215,5307,1
215,346,1
215,261,1
215,172,1
215,2,1
692,5073,1
692,777,1
692,582,1
692,394,1
692,371,1
692,150,1
360,5662,1
360,5307,1
360,533,1
360,479,1
360,445,1
360,419,1
360,382,1
360,379,1
360,150,1
3378,7479,1
3378,5966,1
3378,5307,1
3378,2911,1
2380,5570,1
2380,4964,1
2380,2911,1
2380,2651,1
2380,2327,1
2380,2002,1
2380,1689,1
2008,5013,1
2008,3647,1
2008,3088,1
2008,2911,1
2008,1821,1
2008,346,1
2008,24,1
1632,3068,1
1632,2822,1
1632,2285,1
1632,2198,1
1632,1624,1
3613,777,1
3613,619,1
3613,357,1
2413,6892,1
2413,6469,1
2413,6139,1
2413,3288,1
2413,3246,1
2413,1779,1
2413,357,1
2413,353,1
2413,59,1
2413,2,1
1604,7856,1
1604,6963,1
1604,6684,1
1604,3179,1
1604,777,1
1604,407,1
1604,357,1
316,7381,1
316,5570,1
316,5228,1
316,500,1
316,2,1
156,445,1
156,420,1
156,346,1
156,316,1
156,161,1
156,141,1
156,24,1
156,16,1
156,2,1
5055,2,1
6678,7294,1
2178,7318,1
2178,5307,1
2178,1472,1
2178,777,1
1540,6488,1
1540,5571,1
1540,5307,1
1540,1527,1
1540,1455,1
1530,5318,1
1530,5177,1
1530,5013,1
1530,4987,1
1530,4282,1
1530,3404,1
1530,3041,1
1530,1488,1
1530,1455,1
1530,777,1
1530,2,1
1527,7796,1
1527,1540,1
1527,1484,1
1527,1473,1
1527,1455,1
1527,1420,1
453,6139,1
453,5981,1
453,400,1
5429,1182,1
5429,2,1
3437,6547,1
3437,3429,1
3437,2581,1
3437,1382,1
3437,1182,1
6108,6984,1
6108,6112,1
6021,6671,1
6021,6222,1
6021,6112,1
6021,1957,1
6021,2,1
6926,2,1
1130,777,1
1130,346,1
1130,268,1
7420,7766,1
3794,5477,1
3794,1291,1
3778,1978,1
3778,1291,1
3714,6547,1
3714,5699,1
3714,3047,1
3714,1291,1
3714,24,1
2430,7040,1
2430,5699,1
2430,2156,1
2430,1291,1
2430,47,1
2322,5092,1
2322,2287,1
2322,1544,1
2322,1291,1
2322,777,1
2322,669,1
2239,1291,1
2239,777,1
6018,6360,1
6018,4572,1
5633,5946,1
4672,7478,1
4672,6275,1
4672,2,1
3604,6360,1
3604,6043,1
3604,5247,1
3604,5177,1
3604,1726,1
3604,679,1
3604,346,1
2597,6441,1
2597,2498,1
2597,1726,1
2597,1420,1
4309,4107,1
3972,2127,1
3972,2002,1
3972,346,1
3972,2,1
2841,7199,1
2841,3977,1
2841,2127,1
2841,1852,1
5562,2,1
2196,5307,1
2196,5177,1
2196,238,1
662,6599,1
662,6488,1
662,1312,1
662,777,1
662,238,1
662,2,1
3338,6963,1
3338,5659,1
3338,3206,1
3338,346,1
3307,5711,1
3307,5307,1
3307,5282,1
3307,3206,1
3307,2396,1
3307,346,1
3307,2,1
3231,3206,1
3231,777,1
2198,5531,1
2198,2218,1
2198,1724,1
2198,1632,1
2198,619,1
2198,24,1
5180,5451,1
5180,5307,1
5180,5247,1
5180,2,1
3405,5623,1
3405,5424,1
3405,2979,1
2846,2979,1
2846,777,1
2846,346,1
5950,6637,1
5950,6351,1
5950,777,1
5467,7785,1
5467,6032,1
5467,5855,1
5467,2,1
2950,8077,1
2950,4173,1
2950,2812,1
2950,2,1
2936,6186,1
2936,5981,1
2936,2812,1
2936,353,1
2883,7828,1
2883,3274,1
2883,2812,1
2883,1654,1
2883,777,1
2883,24,1
1978,5307,1
1978,3790,1
1978,3778,1
1978,3513,1
1978,1795,1
1978,669,1
1978,2,1
3504,4234,1
3504,3757,1
3504,777,1
3504,487,1
3504,473,1
1546,6963,1
1546,6488,1
1546,777,1
1546,473,1
1546,24,1
6814,8026,1
6814,2,1
2185,657,1
2185,630,1
2185,3,1
2282,7875,1
2282,5307,1
2282,5098,1
2282,1383,1
1725,1383,1
1725,195,1
5069,7633,1
5805,777,1
1877,5570,1
1877,1795,1
1698,1795,1
4871,6488,1
4871,5098,1
1811,7479,1
1811,6278,1
1811,5981,1
1811,5307,1
1811,1859,1
1811,777,1
1811,346,1
6676,7170,1
6190,6186,1
6190,2,1
5340,5407,1
5340,5321,1
5340,2,1
6671,6669,1
5376,5631,1
5376,5610,1
5376,777,1
6912,8018,1
6187,8258,1
6187,6273,1
6187,777,1
6787,2,1
4857,4889,1
4857,346,1
4857,2,1
3554,6638,1
3554,6573,1
3554,6301,1
3554,5775,1
3554,5623,1
3554,4889,1
3554,619,1
3554,2,1
3514,4889,1
3514,4634,1
5385,7545,1
5385,6169,1
5385,5177,1
5385,777,1
5385,2,1
4761,6554,1
4761,4754,1
4761,346,1
4761,2,1
6641,7187,1
1826,5224,1
1826,1378,1
1826,2,1
1564,5047,1
1564,1378,1
1391,6278,1
1391,1314,1
1391,2,1
2480,6547,1
2480,5716,1
2480,3047,1
2480,1270,1
1474,5570,1
1474,1252,1
7236,7386,1
8167,4173,1
1297,6781,1
1297,5175,1
1297,2028,1
1297,1271,1
6919,8143,1
2687,5946,1
2687,1513,1
2687,777,1
2687,353,1
1969,5981,1
1969,1513,1
1969,777,1
1969,346,1
3500,6469,1
3500,1392,1
3500,1360,1
2181,1392,1
2111,2518,1
2111,1392,1
2869,6250,1
2869,5307,1
2869,1301,1
2432,7225,1
2432,1262,1
2432,777,1
6601,6617,1
6601,6169,1
4253,6500,1
4253,5014,1
4253,669,1
4253,610,1
1976,5451,1
1976,669,1
1976,346,1
3954,5098,1
3954,486,1
914,777,1
914,486,1
914,407,1
6436,353,1
4199,5307,1
4199,5198,1
4199,2002,1
4199,407,1
4199,388,1
6069,6103,1
1145,1075,1
1145,777,1
1145,371,1
1145,346,1
721,619,1
721,371,1
721,346,1
576,5566,1
576,777,1
576,346,1
576,296,1
479,5981,1
479,777,1
479,333,1
379,5307,1
379,585,1
379,474,1
379,429,1
379,419,1
379,384,1
379,380,1
379,340,1
3404,6788,1
3404,6412,1
3404,5307,1
3404,2004,1
3404,1530,1
3404,657,1
3404,346,1
2013,2004,1
2438,1517,1
2438,777,1
1532,1517,1
6271,6487,1
5680,2,1
2634,8026,1
2634,3607,1
2634,2500,1
2634,777,1
1702,7200,1
1702,5702,1
1702,5298,1
1702,2500,1
1702,1801,1
1697,5782,1
1697,5307,1
1697,4599,1
1697,2500,1
1697,2499,1
1697,777,1
5621,2,1
1644,6250,1
1644,1669,1
1644,1663,1
1644,1638,1
1644,1622,1
1644,777,1
1618,6388,1
1618,5307,1
1618,1671,1
1618,1622,1
1618,2,1
2621,6852,1
2621,6360,1
2621,5307,1
2621,729,1
2621,2,1
5942,8183,1
5942,6345,1
5942,6281,1
5942,6060,1
5942,5988,1
5942,5980,1
5942,5654,1
5942,5637,1
5942,5388,1
5942,5181,1
5942,2,1
5391,4173,1
7202,7872,1
7202,7227,1
5745,2,1
4367,5221,1
4367,5214,1
4367,5202,1
4367,2,1
4584,4818,1
4584,4662,1
4584,4595,1
4584,4583,1
4584,21,1
4584,2,1
5365,777,1
6979,8183,1
6979,2,1
5337,7840,1
5337,5663,1
5337,4803,1
5337,3760,1
5337,2,1
3928,3908,1
3928,3760,1
3928,777,1
3928,346,1
3928,24,1
3126,2564,1
3126,24,1
1708,8183,1
1708,7381,1
1708,6112,1
1708,2020,1
1708,1608,1
1126,5175,1
1126,1125,1
2257,630,1
2257,414,1
7689,7915,1
831,8184,1
831,8141,1
831,8077,1
831,7954,1
831,7932,1
831,7877,1
831,7867,1
831,7863,1
831,7845,1
831,7830,1
831,7746,1
831,7728,1
831,7689,1
831,7654,1
831,7637,1
831,7616,1
831,7587,1
831,7558,1
831,7235,1
831,7107,1
831,7097,1
831,7047,1
831,7007,1
831,6929,1
831,6921,1
831,6919,1
831,6912,1
831,6878,1
831,6808,1
831,5174,1
831,4554,1
831,2963,1
6530,8226,1
6433,8026,1
6433,7438,1
5443,5623,1
5443,407,1
5221,5566,1
5221,4367,1
5221,2,1
5142,4411,1
5093,7760,1
4586,7809,1
4586,7402,1
4486,777,1
4486,346,1
3727,6488,1
644,7381,1
644,556,1
381,5566,1
381,479,1
381,346,1
3134,2352,1
6575,7391,1
6575,7317,1
5363,7392,1
5363,5362,1
5363,5358,1
5363,51,1
5363,2,1
5362,7235,1
5362,6441,1
5362,5363,1
5362,5360,1
5362,5358,1
5362,4964,1
5362,51,1
5362,2,1
5360,5559,1
5360,5363,1
5360,5362,1
5360,5358,1
5360,51,1
5360,2,1
5358,7138,1
5358,5363,1
5358,5362,1
5358,5360,1
5358,51,1
5358,2,1
7746,7235,1
7535,7785,1
7535,7235,1
2960,5307,1
2960,3471,1
2960,3184,1
2960,3120,1
2960,1669,1
2960,2,1
2354,5253,1
2354,1669,1
2354,777,1
2276,5307,1
2276,5073,1
2276,1669,1
2276,1581,1
2926,3099,1
2926,353,1
1514,7170,1
1514,5388,1
1514,4242,1
1514,3099,1
1514,2747,1
1514,1549,1
1514,1420,1
6690,6779,1
3533,6262,1
3533,6175,1
3533,2934,1
1921,6599,1
1921,1187,1
1921,346,1
3980,5911,1
3980,5571,1
3980,619,1
3980,353,1
3980,2,1
8173,2,1
4254,6963,1
1983,7352,1
1983,6897,1
1983,6739,1
1983,5611,1
1983,5404,1
1983,5253,1
1983,777,1
1983,346,1
1178,6466,1
1178,777,1
6158,6312,1
6158,777,1
4953,777,1
1483,1248,1
653,6466,1
653,5654,1
598,6411,1
598,2,1
8612,8412,1
8612,2,1
3828,6539,1
3828,6204,1
3828,5976,1
3828,3389,1
3828,2002,1
3828,610,1
5210,777,1
1706,5420,1
1706,5368,1
1706,5307,1
1706,5175,1
1706,2587,1
1706,2188,1
6662,6892,1
5711,7317,1
5711,5946,1
5711,2,1
4023,8133,1
4023,4068,1
4023,2,1
5846,5866,1
6233,7796,1
6233,5613,1
6233,2,1
4736,4747,1
4736,4634,1
4135,6275,1
4135,5881,1
4135,2715,1
1030,5570,1
1030,916,1
1030,346,1
5389,7953,1
5389,5013,1
5389,380,1
1257,1204,1
1257,380,1
6636,7318,1
6636,6683,1
6636,6669,1
6636,3357,1
6636,2,1
4052,5013,1
4052,3357,1
4052,777,1
6093,2,1
1027,7872,1
1027,3123,1
1027,777,1
1027,2,1
1075,6003,1
1075,1145,1
1075,1079,1
1075,777,1
1075,353,1
1075,2,1
6610,4488,1
6003,7479,1
6003,2,1
5601,5942,1
6608,6573,1
6257,6469,1
3815,6469,1
3815,3908,1
2774,3908,1
2774,1580,1
2774,900,1
2774,346,1
2774,2,1
2915,1852,1
2915,777,1
2915,2,1
5940,7420,1
5940,777,1
5940,2,1
1487,7391,1
1487,5307,1
1487,1333,1
1487,92,1
2415,7867,1
2415,6739,1
2415,6225,1
2415,5570,1
2415,5307,1
2415,2287,1
2415,2104,1
2415,1233,1
4619,4617,1
4619,1607,1
4619,929,1
4619,2,1
991,929,1
991,777,1
5478,8090,1
5478,5307,1
5478,777,1
2314,5631,1
2314,3675,1
2314,2581,1
2314,2002,1
2314,777,1
4875,6378,1
4875,777,1
4875,2,1
1276,3783,1
2644,1569,1
1790,8153,1
1790,6718,1
1790,5147,1
1790,5013,1
1790,1400,1
1790,1340,1
1790,610,1
3241,5307,1
3241,3161,1
3241,2884,1
3241,1204,1
3241,532,1
7253,7840,1
3178,3702,1
3178,2538,1
3178,777,1
2332,2156,1
2332,619,1
2332,346,1
2332,2,1
2231,8056,1
2231,7235,1
2231,7101,1
2231,6069,1
2231,5406,1
2231,3017,1
2231,2156,1
2231,777,1
2189,7392,1
2189,2156,1
2189,777,1
2189,346,1
2189,2,1
2165,6912,1
2165,2156,1
2165,777,1
4828,6480,1
4828,5321,1
4828,2141,1
4828,407,1
6115,6293,1
6115,6159,1
6115,6112,1
6115,2,1
1754,1174,1
1754,777,1
6595,619,1
6595,2,1
3769,8183,1
3769,6852,1
3769,6487,1
3769,6247,1
3769,5212,1
3769,1118,1
3769,705,1
3769,346,1
635,5014,1
635,777,1
635,705,1
635,92,1
5241,5451,1
5241,420,1
1558,6488,1
1558,5623,1
1558,1329,1
1558,339,1
4886,6643,1
4886,5864,1
4886,5187,1
4886,5178,1
4886,5089,1
4886,5073,1
4886,4909,1
4886,777,1
4886,353,1
4886,2,1
3439,7984,1
3439,6250,1
3439,5307,1
3439,3633,1
3439,3208,1
2596,5307,1
2596,2396,1
2596,619,1
5403,5570,1
2304,7225,1
2304,6388,1
2304,2287,1
2304,777,1
2304,353,1
2304,346,1
2304,2,1
2302,5307,1
2302,2287,1
2302,777,1
7688,1589,1
1942,6360,1
1942,2002,1
1942,1916,1
1919,1916,1
1919,777,1
3857,7194,1
3857,1586,1
3857,346,1
2526,5284,1
2526,1559,1
2526,777,1
2526,2,1
6281,7785,1
